antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"Pepsodent, Taro",Kwaci,0.0447,0.2079,0.0107,0.23937360178970918,1.151388175996677,1.0,0.0014068699999999993,1.0413785294117648,0.1376354836910849,0.04423315419594873,0.039734379232052995,0.14542032662838034
"Kwaci, Taro",Pepsodent,0.0436,0.1998,0.0107,0.24541284403669725,1.2282925126961823,1.0,0.0019887199999999994,1.060447416413374,0.19433467403073046,0.04598195100988396,0.05700180459472287,0.1494831987951254
Pepsodent,"Kwaci, Taro",0.1998,0.0436,0.0107,0.05355355355355355,1.2282925126961823,1.0,0.0019887199999999994,1.0105167636171337,0.23226903554485204,0.04598195100988396,0.010407312373017091,0.1494831987951254
Kwaci,"Pepsodent, Taro",0.2079,0.0447,0.0107,0.05146705146705147,1.151388175996677,1.0,0.0014068699999999993,1.007134229208925,0.1659931543619409,0.04423315419594873,0.007083692522821595,0.14542032662838034
Taro,"Pepsodent, Kwaci",0.2098,0.0448,0.0107,0.05100095328884652,1.1384141359117526,1.0,0.0013009600000000003,1.0065342039176293,0.15386616898123512,0.04387043870438704,0.006491785268892921,0.1449201195015661
"Pepsodent, Djarum",Taro,0.0451,0.2098,0.0101,0.22394678492239467,1.0674298614032158,1.0,0.0006380199999999996,1.0182291428571428,0.06615383498764577,0.041258169934640515,0.01790279033459211,0.13604393583583985
"Pepsodent, Taro",Djarum,0.0447,0.2128,0.0101,0.22595078299776286,1.0617987922827203,1.0,0.0005878400000000009,1.0169895953757224,0.060925343031529244,0.04082457558609539,0.016705771084556495,0.13670659450640021
"Djarum, Taro",Pepsodent,0.0457,0.1998,0.0101,0.2210065645514223,1.1061389617188304,1.0,0.0009691400000000003,1.0272230337078652,0.10054957083259414,0.04290569243840272,0.02650158029420433,0.13577855755098645
Pepsodent,"Djarum, Taro",0.1998,0.0457,0.0101,0.05055055055055055,1.1061389617188304,1.0,0.0009691400000000003,1.005108803373748,0.11991309103417218,0.04290569243840272,0.005082836163209212,0.13577855755098645
Djarum,"Pepsodent, Taro",0.2128,0.0447,0.0101,0.047462406015037595,1.0617987922827203,1.0,0.0005878400000000009,1.0029000493339912,0.0739354423247204,0.04082457558609539,0.0028916633675678824,0.13670659450640021
Taro,"Pepsodent, Djarum",0.2098,0.0451,0.0101,0.048141086749285036,1.0674298614032158,1.0,0.0006380199999999996,1.0031948923385077,0.07994216278119834,0.041258169934640515,0.0031847175089381456,0.13604393583583985
"Pepsodent, Taro",Big Babol,0.0447,0.2101,0.0114,0.2550335570469799,1.2138674776153255,1.0,0.0020085300000000014,1.0603162162162163,0.18443090349132552,0.04683648315529991,0.05688512096085564,0.15464671664819246
"Pepsodent, Big Babol",Taro,0.0466,0.2098,0.0114,0.2446351931330472,1.1660400054006064,1.0,0.001623320000000001,1.0461170454545456,0.14935650432984085,0.04653061224489797,0.04408402066951054,0.14948632869235773
"Taro, Big Babol",Pepsodent,0.0496,0.1998,0.0114,0.22983870967741937,1.1503438922793763,1.0,0.0014899200000000005,1.0390031413612566,0.13751550593655862,0.04789915966386554,0.037539002346187664,0.1434478833672382
Pepsodent,"Taro, Big Babol",0.1998,0.0496,0.0114,0.057057057057057055,1.150343892279376,1.0,0.0014899200000000005,1.0079082802547772,0.1633275891553428,0.04789915966386554,0.00784623006845229,0.1434478833672382
Taro,"Pepsodent, Big Babol",0.2098,0.0466,0.0114,0.05433746425166826,1.1660400054006064,1.0,0.001623320000000001,1.008182056451613,0.18020310203501677,0.04653061224489797,0.008115653714776856,0.14948632869235773
Big Babol,"Pepsodent, Taro",0.2101,0.0447,0.0114,0.054259876249405044,1.2138674776153255,1.0,0.0020085300000000014,1.0101083543029694,0.22304955324124984,0.04683648315529991,0.010007198000005282,0.15464671664819246
"Pepsodent, Biskuat",Taro,0.0472,0.2098,0.0106,0.2245762711864407,1.0704302725759804,1.0,0.0006974400000000006,1.019055737704918,0.06905565324841981,0.04301948051948052,0.01869940671531347,0.1375502900260135
"Pepsodent, Taro",Biskuat,0.0447,0.209,0.0106,0.23713646532438482,1.1346242360018413,1.0,0.0012577000000000005,1.036882697947214,0.12420280895658585,0.04360345536816125,0.03557075262248397,0.14392708433683354
"Biskuat, Taro",Pepsodent,0.0484,0.1998,0.0106,0.21900826446280994,1.0961374597738234,1.0,0.0009296800000000004,1.0245947089947092,0.09216651994257936,0.04461279461279461,0.024004329496138378,0.1360306587579315
Pepsodent,"Biskuat, Taro",0.1998,0.0484,0.0106,0.05305305305305305,1.0961374597738234,1.0,0.0009296800000000004,1.0049137420718817,0.10960467430312237,0.04461279461279461,0.004889715272228932,0.1360306587579315
Biskuat,"Pepsodent, Taro",0.209,0.0447,0.0106,0.0507177033492823,1.1346242360018413,1.0,0.0012577000000000005,1.0063392137096774,0.15000119266273887,0.04360345536816125,0.006299281219807708,0.14392708433683354
Taro,"Pepsodent, Biskuat",0.2098,0.0472,0.0106,0.05052430886558627,1.0704302725759804,1.0,0.0006974400000000006,1.003501204819277,0.08326528273233914,0.04301948051948052,0.0034889891536379874,0.1375502900260135
"Pepsodent, Aqua",Taro,0.0452,0.2098,0.0113,0.25,1.1916110581506196,1.0,0.0018170400000000007,1.0536,0.16841223292836205,0.046368485843249894,0.050873196659073666,0.151930409914204
"Pepsodent, Taro",Aqua,0.0447,0.2121,0.0113,0.25279642058165547,1.191873741544816,1.0,0.0018191299999999987,1.0544649700598803,0.16851769679913353,0.0460285132382892,0.05165175857552412,0.15303658841435436
"Aqua, Taro",Pepsodent,0.0493,0.1998,0.0113,0.22920892494929007,1.1471918165630133,1.0,0.001449859999999999,1.038154210526316,0.13495970830994572,0.04751892346509672,0.03675196819456394,0.14288274075292332
Pepsodent,"Aqua, Taro",0.1998,0.0493,0.0113,0.05655655655655655,1.1471918165630133,1.0,0.001449859999999999,1.0076915649867373,0.16034265769840714,0.04751892346509672,0.007632856375887825,0.14288274075292332
Aqua,"Pepsodent, Taro",0.2121,0.0447,0.0113,0.05327675624705327,1.191873741544816,1.0,0.0018191299999999987,1.0090594123505976,0.2043215582589317,0.0460285132382892,0.008978076255682269,0.15303658841435436
Taro,"Pepsodent, Aqua",0.2098,0.0452,0.0113,0.053860819828408006,1.1916110581506196,1.0,0.0018170400000000007,1.0091538539042821,0.2034927866362947,0.046368485843249894,0.009070820934654387,0.151930409914204
"Pepsodent, Taro",Yupi,0.0447,0.2057,0.01,0.2237136465324385,1.0875724187284321,1.0,0.0008052100000000006,1.0232048991354468,0.08428870511881091,0.04159733777038269,0.022678643500489114,0.1361640668247997
"Pepsodent, Yupi",Taro,0.0456,0.2098,0.01,0.21929824561403508,1.0452728580268593,1.0,0.0004331200000000004,1.0121662921348316,0.04538139145012577,0.04074979625101875,0.012020052662661464,0.13348134397002992
"Taro, Yupi",Pepsodent,0.0479,0.1998,0.01,0.20876826722338207,1.0448862223392497,1.0,0.0004295800000000006,1.0113345646437994,0.045119210166999324,0.04206983592763988,0.011207532146191032,0.12940915863671607
Pepsodent,"Taro, Yupi",0.1998,0.0479,0.01,0.05005005005005005,1.0448862223392497,1.0,0.0004295800000000006,1.002263329820864,0.053684078980255005,0.04206983592763988,0.0022582187270770455,0.12940915863671607
Taro,"Pepsodent, Yupi",0.2098,0.0456,0.01,0.04766444232602479,1.0452728580268595,1.0,0.0004331200000000004,1.0021677677677678,0.05481144014173631,0.04074979625101875,0.002163078715449277,0.13348134397002992
Yupi,"Pepsodent, Taro",0.2057,0.0447,0.01,0.04861448711716092,1.0875724187284324,1.0,0.0008052100000000006,1.0041145120081758,0.10137353644718627,0.04159733777038269,0.004097652169120612,0.1361640668247997
"Pepsodent, Molto",Taro,0.0468,0.2098,0.0115,0.24572649572649571,1.1712416383531732,1.0,0.0016813599999999998,1.04763059490085,0.15338356839205236,0.04691962464300286,0.04546506672550712,0.1502703022007121
"Pepsodent, Taro",Molto,0.0447,0.2143,0.0115,0.25727069351230425,1.2005165352884006,1.0,0.0019207900000000003,1.0578551204819278,0.174840591846859,0.046464646464646465,0.05469096794234982,0.15546689131984787
"Molto, Taro",Pepsodent,0.0475,0.1998,0.0115,0.24210526315789474,1.211738053843317,1.0,0.002009499999999999,1.0558194444444444,0.18345315531210765,0.04877014418999152,0.05286836185690419,0.14983141035772615
Pepsodent,"Molto, Taro",0.1998,0.0475,0.0115,0.05755755755755756,1.211738053843317,1.0,0.002009499999999999,1.0106718003186406,0.21836932071329984,0.04877014418999152,0.010559115545992186,0.14983141035772615
Molto,"Pepsodent, Taro",0.2143,0.0447,0.0115,0.05366308912739151,1.2005165352884009,1.0,0.0019207900000000003,1.0094713510848126,0.21258141452374238,0.046464646464646465,0.00938248626336388,0.15546689131984787
Taro,"Pepsodent, Molto",0.2098,0.0468,0.0115,0.05481410867492851,1.1712416383531732,1.0,0.0016813599999999998,1.0084788703983865,0.18502305415249853,0.04691962464300286,0.008407583586790293,0.1502703022007121
"Pepsodent, Indomie Kari Ayam",Taro,0.0451,0.2098,0.0102,0.2261640798226164,1.0779984738923567,1.0,0.0007380200000000007,1.0211467048710603,0.07577222951176497,0.041683694319574985,0.02070878236220757,0.13739090549758085
"Pepsodent, Taro",Indomie Kari Ayam,0.0447,0.2108,0.0102,0.22818791946308728,1.0824853864472832,1.0,0.000777240000000002,1.022528695652174,0.07976551868522996,0.04158173664900122,0.022032335863009747,0.1382875081186404
"Indomie Kari Ayam, Taro",Pepsodent,0.0464,0.1998,0.0102,0.21982758620689657,1.1002381692036864,1.0,0.0009292800000000011,1.0256707182320444,0.09553888669561794,0.04322033898305085,0.02502822570219516,0.13543931862897382
Pepsodent,"Indomie Kari Ayam, Taro",0.1998,0.0464,0.0102,0.05105105105105105,1.1002381692036864,1.0,0.0009292800000000011,1.0049012658227847,0.1138538894688094,0.04322033898305085,0.004877360582058573,0.13543931862897382
Indomie Kari Ayam,"Pepsodent, Taro",0.2108,0.0447,0.0102,0.048387096774193554,1.0824853864472832,1.0,0.000777240000000002,1.0038745762711865,0.09655347187024858,0.04158173664900122,0.003859621871865966,0.1382875081186404
Taro,"Pepsodent, Indomie Kari Ayam",0.2098,0.0451,0.0102,0.04861773117254529,1.0779984738923567,1.0,0.0007380200000000007,1.00369749498998,0.09156530240544719,0.041683694319574985,0.003683873884747394,0.13739090549758085
"Pepsodent, Lifebuoy",Tango,0.0444,0.2037,0.0107,0.24099099099099097,1.1830681933774716,1.0,0.0016557199999999994,1.0491311572700297,0.1619298732899621,0.04507160909856782,0.04683032901041188,0.14675960938847535
"Pepsodent, Tango",Lifebuoy,0.0459,0.205,0.0107,0.23311546840958602,1.1371486263882247,1.0,0.0012905,1.0366619318181818,0.12640968099309718,0.04454621149042464,0.03536536906866168,0.14265529518040276
"Lifebuoy, Tango",Pepsodent,0.0438,0.1998,0.0107,0.24429223744292236,1.2226838710856975,1.0,0.001948759999999999,1.0588749244712992,0.1904696745489837,0.0459424645770717,0.055601396454539306,0.14892289549823795
Pepsodent,"Lifebuoy, Tango",0.1998,0.0438,0.0107,0.05355355355355355,1.2226838710856975,1.0,0.001948759999999999,1.0103054468535166,0.22760197801017026,0.0459424645770717,0.010200327916286915,0.14892289549823795
Lifebuoy,"Pepsodent, Tango",0.205,0.0459,0.0107,0.05219512195121951,1.1371486263882244,1.0,0.0012905,1.006641791044776,0.15170751778052077,0.04454621149042464,0.006597968715249457,0.14265529518040276
Tango,"Pepsodent, Lifebuoy",0.2037,0.0444,0.0107,0.052528227785959745,1.1830681933774716,1.0,0.0016557199999999994,1.008578860103627,0.19432398206189602,0.04507160909856782,0.00850588926952673,0.14675960938847535
"Pepsodent, Lifebuoy",Biskuat,0.0444,0.209,0.0101,0.22747747747747746,1.0884089831458252,1.0,0.0008203999999999989,1.0239183673469388,0.08500180281736827,0.04151253596383066,0.023359642828669362,0.13790141816457605
"Pepsodent, Biskuat",Lifebuoy,0.0472,0.205,0.0101,0.2139830508474576,1.0438197602315007,1.0,0.00042400000000000077,1.0114285714285716,0.04405982159928847,0.041718298223874434,0.011299435028248584,0.13162567176519221
"Lifebuoy, Biskuat",Pepsodent,0.0464,0.1998,0.0101,0.21767241379310345,1.0894515204860031,1.0,0.00082928,1.0228451790633608,0.08610206658249717,0.04277848369335027,0.022334933508002308,0.134111482171827
Pepsodent,"Lifebuoy, Biskuat",0.1998,0.0464,0.0101,0.05055055055055055,1.0894515204860034,1.0,0.00082928,1.0043715340010544,0.10260801136349575,0.04277848369335027,0.0043525068692853944,0.134111482171827
Lifebuoy,"Pepsodent, Biskuat",0.205,0.0472,0.0101,0.04926829268292683,1.0438197602315007,1.0,0.00042400000000000077,1.0021754746023601,0.052805280528052896,0.041718298223874434,0.002170752186111285,0.13162567176519221
Biskuat,"Pepsodent, Lifebuoy",0.209,0.0444,0.0101,0.04832535885167464,1.0884089831458252,1.0,0.0008203999999999989,1.0041246857717445,0.10268991500919988,0.04151253596383066,0.0041077426241886116,0.13790141816457605
"Pepsodent, Molto",Lifebuoy,0.0468,0.205,0.0115,0.24572649572649571,1.1986658328121742,1.0,0.0019059999999999997,1.0539943342776206,0.17387655312083777,0.04785684560965461,0.05122829651131538,0.15091202835105275
"Pepsodent, Lifebuoy",Molto,0.0444,0.2143,0.0115,0.259009009009009,1.2086281334998086,1.0,0.00198508,1.0603367781155015,0.18063588548965367,0.046521035598705504,0.05690340970982433,0.15633604906820026
"Molto, Lifebuoy",Pepsodent,0.0496,0.1998,0.0115,0.23185483870967744,1.1604346281765636,1.0,0.0015899199999999999,1.0417301837270343,0.14546918459961938,0.04833963850357293,0.04005853375365837,0.1447061981336175
Pepsodent,"Molto, Lifebuoy",0.1998,0.0496,0.0115,0.05755755755755756,1.1604346281765636,1.0,0.0015899199999999999,1.0084435475305364,0.1727741977549091,0.04833963850357293,0.00837285096544356,0.1447061981336175
Molto,"Pepsodent, Lifebuoy",0.2143,0.0444,0.0115,0.05366308912739151,1.2086281334998088,1.0,0.00198508,1.0097883629191322,0.21969664270575673,0.046521035598705504,0.009693479622636572,0.15633604906820026
Lifebuoy,"Pepsodent, Molto",0.205,0.0468,0.0115,0.05609756097560976,1.1986658328121742,1.0,0.0019059999999999997,1.0098501291989666,0.20847689362865734,0.04785684560965461,0.009754050540925048,0.15091202835105275
"Pepsodent, Aqua",Lifebuoy,0.0452,0.205,0.0113,0.25,1.2195121951219512,1.0,0.002034000000000001,1.06,0.18852115626309188,0.04730012557555463,0.056603773584905676,0.1525609756097561
"Pepsodent, Lifebuoy",Aqua,0.0444,0.2121,0.0113,0.25450450450450446,1.1999269425011996,1.0,0.001882759999999999,1.0568809667673715,0.1743573976596272,0.04608482871125611,0.05381965288044732,0.15389063037577885
"Aqua, Lifebuoy",Pepsodent,0.045,0.1998,0.0113,0.2511111111111111,1.256812367923479,1.0,0.0023089999999999986,1.0685163204747774,0.21396469443543517,0.048394004282655244,0.0641228581743453,0.15383383383383384
Pepsodent,"Aqua, Lifebuoy",0.1998,0.045,0.0113,0.05655655655655655,1.256812367923479,1.0,0.0023089999999999986,1.0122493368700265,0.25535651485358735,0.048394004282655244,0.012101106341944036,0.15383383383383384
Aqua,"Pepsodent, Lifebuoy",0.2121,0.0444,0.0113,0.05327675624705327,1.1999269425011996,1.0,0.001882759999999999,1.0093762948207172,0.2114683706098994,0.04608482871125611,0.009289196574982488,0.15389063037577885
Lifebuoy,"Pepsodent, Aqua",0.205,0.0452,0.0113,0.055121951219512196,1.2195121951219514,1.0,0.002034000000000001,1.0105007743933918,0.22641509433962276,0.04730012557555463,0.010391653979380184,0.1525609756097561
"Pepsodent, Kwaci",Lifebuoy,0.0448,0.205,0.0101,0.22544642857142858,1.0997386759581882,1.0,0.0009160000000000001,1.0263976945244957,0.09494668059770803,0.042136003337505216,0.02571877807726866,0.1373573606271777
"Pepsodent, Lifebuoy",Kwaci,0.0444,0.2079,0.0101,0.22747747747747746,1.0941677608344273,1.0,0.0008692399999999986,1.0253422740524782,0.09006212467207358,0.041701073492981,0.02471591652250657,0.13802926302926302
"Kwaci, Lifebuoy",Pepsodent,0.0429,0.1998,0.0101,0.23543123543123542,1.178334511667845,1.0,0.0015285799999999999,1.0466030487804878,0.15812825666643565,0.04342218400687876,0.04452791231096653,0.142990892990893
Pepsodent,"Kwaci, Lifebuoy",0.1998,0.0429,0.0101,0.05055055055055055,1.178334511667845,1.0,0.0015285799999999999,1.0080578808645229,0.18913340971687767,0.04342218400687876,0.007993470432087086,0.142990892990893
Kwaci,"Pepsodent, Lifebuoy",0.2079,0.0444,0.0101,0.04858104858104858,1.0941677608344273,1.0,0.0008692399999999986,1.0043945399393328,0.10865214788111793,0.041701073492981,0.004375312454006464,0.13802926302926302
Lifebuoy,"Pepsodent, Kwaci",0.205,0.0448,0.0101,0.04926829268292683,1.0997386759581882,1.0,0.0009160000000000001,1.0046998460749104,0.11407933246154806,0.042136003337505216,0.004677860848960251,0.1373573606271777
"Pepsodent, Lifebuoy",Big Babol,0.0444,0.2101,0.0109,0.24549549549549549,1.1684697548571894,1.0,0.0015715599999999996,1.0469122388059702,0.15087883687082612,0.044745484400656815,0.04481009684199959,0.14868777630557733
"Pepsodent, Big Babol",Lifebuoy,0.0466,0.205,0.0109,0.2339055793991416,1.1410028263372762,1.0,0.0013469999999999992,1.0377310924369747,0.12961818927142446,0.04528458662235148,0.03635921936998946,0.14353815555322935
"Lifebuoy, Big Babol",Pepsodent,0.0456,0.1998,0.0109,0.23903508771929824,1.196371810406898,1.0,0.00178912,1.0515596541786745,0.17198182055876401,0.0464818763326226,0.04903160174868562,0.1467948211369264
Pepsodent,"Lifebuoy, Big Babol",0.1998,0.0456,0.0109,0.05455455455455455,1.196371810406898,1.0,0.00178912,1.0094712546320805,0.2051230311688133,0.0464818763326226,0.009382391612064701,0.1467948211369264
Lifebuoy,"Pepsodent, Big Babol",0.205,0.0466,0.0109,0.05317073170731708,1.1410028263372762,1.0,0.0013469999999999992,1.0069397217928904,0.15544400207720263,0.04528458662235148,0.006891893966139161,0.14353815555322935
Big Babol,"Pepsodent, Lifebuoy",0.2101,0.0444,0.0109,0.051880057115659205,1.1684697548571892,1.0,0.0015715599999999996,1.007889357429719,0.18252920181511764,0.044745484400656815,0.007827602674402682,0.14868777630557733
"Pepsodent, Djarum",Lifebuoy,0.0451,0.205,0.0103,0.22838137472283812,1.114055486452869,1.0,0.0010544999999999999,1.030301724137931,0.10721399180720391,0.042952460383653045,0.029410534242563686,0.13931263858093126
"Pepsodent, Lifebuoy",Djarum,0.0444,0.2128,0.0103,0.23198198198198197,1.0901408927724718,1.0,0.0008516800000000005,1.0249759530791789,0.08652927861111004,0.04171729445119482,0.024367355160038087,0.14019211881053986
"Djarum, Lifebuoy",Pepsodent,0.0459,0.1998,0.0103,0.22440087145969498,1.1231274847832582,1.0,0.0011291799999999987,1.0317185393258428,0.11490318228025587,0.0437553101104503,0.030743403473750278,0.13797621150562325
Pepsodent,"Djarum, Lifebuoy",0.1998,0.0459,0.0103,0.05155155155155155,1.123127484783258,1.0,0.0011291799999999987,1.0059587335092348,0.1370021572276832,0.0437553101104503,0.005923437324757935,0.13797621150562325
